PO,Line,Revision,Contract,Line.1,Revision.1,Repair/Replace/Rework,Delivery Seq,Contact,E-mail,Item Number,Item Description,PPAP Req,Due Date,Supplier Commit Date,Govt Req,Original Order Qty,Balance Due,Avail Ship Qty,Draft,Kanban Item,Ack Req,Acknowledgement Text,Del Sch Creation Date,Notes,Ship To Label,Location Name,Address 1,City,State,Zip,Country
6600681691,10,0,7000009388.0,200.0,59.0,,1,Name 1,Mail ID 2,Part 262,"END BELL, RVDT - SIZE 8, SINGLE/REAR,...",N,2026-01-13T00:00:00,2026-01-13T00:00:00,"-,24.000,USD291.60;",60,60,60,,N ,N,Accept,2025-10-02T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600651589,10,2,7000014539.0,100.0,3.0,,1,Name 1,Mail ID 2,Part 287,"PLATE, GEAR TRAIN SUPPORT, SENSOR",N,2026-01-13T00:00:00,2026-01-13T00:00:00,,30,30,30,,N ,N,accepted,2025-04-13T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600659682,10,0,7000014408.0,30.0,22.0,,1,Name 1,Mail ID 2,Part 259,"LEVER, SPOILER",N,2026-01-13T00:00:00,2026-01-13T00:00:00,,4,4,4,,N ,N,ACCEPT,2025-05-31T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600642742,10,9,7000014539.0,150.0,3.0,,2,Name 1,Mail ID 2,Part 301,"PLATE ASSEMBLY, RVDT - HELI-COIL INSE...",N,2026-01-13T00:00:00,2026-01-13T00:00:00,,3,3,3,,N ,N,accepted,2025-10-15T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600681878,10,0,7000009388.0,200.0,59.0,,1,Name 1,Mail ID 2,Part 262,"END BELL, RVDT - SIZE 8, SINGLE/REAR,...",N,2026-01-14T00:00:00,2026-01-14T00:00:00,"-,9.000,USD109.36;",30,30,30,,N ,N,Accept,2025-10-03T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600652767,10,1,7000011046.0,10.0,3.0,,1,Name 1,Mail ID 2,Part 308,"HOUSING, RESOLVER - SIZE 11, DUAL, .3...",N,2026-01-14T00:00:00,2026-01-14T00:00:00,,40,40,40,,N ,N,accepted,2025-04-19T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600671833,10,0,7000014408.0,40.0,22.0,,1,Name 1,Mail ID 2,Part 325,"COVER, LEVER, DETENT",N,2026-01-14T00:00:00,2026-01-14T00:00:00,,1,1,1,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600619860,10,12,7000015123.0,60.0,4.0,,1,Name 1,Mail ID 2,Part 254,"PLATE, GEARHEAD - PPU, SIZE 18, DUAL SEN",N,2026-01-14T00:00:00,2026-01-14T00:00:00,,87,87,87,,N ,N,Accepted,2024-10-19T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600628839,10,6,7000015123.0,60.0,4.0,,1,Name 1,Mail ID 2,Part 254,"PLATE, GEARHEAD - PPU, SIZE 18, DUAL SEN",N,2026-01-14T00:00:00,2026-01-14T00:00:00,,20,20,20,,N ,N,ACCEPT,2024-12-07T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600662427,10,1,7000009388.0,340.0,59.0,,1,Name 1,Mail ID 2,Part 321,ROTOR SHAFT (STOCK),N,2026-01-15T00:00:00,2026-01-15T00:00:00,,40,40,40,,N ,N,ACCEPT,2025-06-14T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600666053,10,0,7000001444.0,80.0,30.0,,1,Name 1,Mail ID 2,Part 255,"HOUSING, DUAL WINDING",N,2026-01-15T00:00:00,2026-01-15T00:00:00,,103,103,103,,N ,N,ACCEPT,2025-07-04T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600657924,10,0,,,,,1,Name 1,Mail ID 2,Part 326,"ADAPTER, FLANGED, THRUST, ANTI-ROTATION",N,2026-01-15T00:00:00,2026-01-15T00:00:00,,16,16,16,,N ,N,ACCEPT,2025-05-20T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600651577,10,4,7000009388.0,40.0,59.0,,1,Name 1,Mail ID 2,Part 327,"HOUSING, COMMUTATOR",N,2026-01-16T00:00:00,2026-01-16T00:00:00,,30,30,30,,N ,N,accepted,2025-04-13T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600641815,10,2,7000009388.0,320.0,59.0,,1,Name 1,Mail ID 2,Part 305,ROD END,N,2026-01-16T00:00:00,2026-01-16T00:00:00,,10,10,10,,N ,N,accepted,2025-02-22T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600658841,10,0,7000015123.0,90.0,4.0,,1,Name 1,Mail ID 2,Part 319,"PLATE, GEAR TRAIN SUPPORT, MOTOR",N,2026-01-16T00:00:00,2026-01-16T00:00:00,,36,36,36,,N ,N,ACCEPT,2025-05-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600648691,10,1,7000014408.0,50.0,22.0,,1,Name 1,Mail ID 2,Part 285,"PLATE ASSEMBLY, TRIM, GROUND - HELI-C...",N,2026-01-16T00:00:00,2026-01-16T00:00:00,,5,5,5,,N ,N,accepted,2025-03-29T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600661073,10,0,7000014539.0,30.0,3.0,,1,Name 1,Mail ID 2,Part 266,"PLATE, COVER",N,2026-01-20T00:00:00,2026-01-20T00:00:00,,40,40,40,,N ,N,ACCEPT,2025-06-07T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600669656,10,0,7000014539.0,50.0,3.0,,1,Name 1,Mail ID 2,Part 328,"ARM, LINKAGE",N,2026-01-20T00:00:00,2026-01-20T00:00:00,,12,12,12,,N ,N,ACCEPT,2025-07-28T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600678828,10,0,7000014539.0,60.0,3.0,,1,Name 1,Mail ID 2,Part 323,"ARM, LINKAGE",N,2026-01-20T00:00:00,2026-01-20T00:00:00,,7,7,7,,N ,N,Accept,2025-09-17T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600670141,10,0,7000014539.0,80.0,3.0,,1,Name 1,Mail ID 2,Part 329,"ARM, BEARING",N,2026-01-20T00:00:00,2026-01-20T00:00:00,,30,30,30,,N ,N,ACCEPT,2025-07-29T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600664816,10,1,7000014408.0,70.0,22.0,,1,Name 1,Mail ID 2,Part 288,"BELLCRANK, LOWER",N,2026-01-20T00:00:00,2026-01-20T00:00:00,,13,13,13,,N ,N,ACCEPT,2025-06-28T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600664817,10,0,7000014408.0,110.0,22.0,,1,Name 1,Mail ID 2,Part 330,"ARM, BRAKE, LEFT AND RIGHT",N,2026-01-20T00:00:00,2026-01-20T00:00:00,,24,24,24,,N ,N,ACCEPT,2025-06-28T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600662433,10,1,7000015123.0,40.0,4.0,,1,Name 1,Mail ID 2,Part 320,"HOUSING, PLUNGER, DETENT",N,2026-01-21T00:00:00,2026-01-21T00:00:00,,6,6,6,,N ,N,ACCEPT,2025-06-14T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600664819,10,0,7000014539.0,130.0,3.0,,1,Name 1,Mail ID 2,Part 299,"LEVER, CONTROL",N,2026-01-21T00:00:00,2026-01-21T00:00:00,,6,6,6,,N ,N,ACCEPT,2025-06-28T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600679986,10,0,7000014408.0,100.0,22.0,,1,Name 1,Mail ID 2,Part 271,"ARM, RUDDER, LEFT AND RIGHT",N,2026-01-21T00:00:00,2026-01-21T00:00:00,,8,8,8,,N ,N,Accept,2025-09-23T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600670136,10,1,7000009388.0,270.0,59.0,,1,Name 1,Mail ID 2,Part 264,"END BELL, FRONT, 1.0 SQUARE BRAKE",N,2026-01-21T00:00:00,2026-01-21T00:00:00,,33,33,33,,N ,N,ACCEPT,2025-07-29T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600642825,10,1,7000014539.0,40.0,3.0,,1,Name 1,Mail ID 2,Part 317,"CLEVIS, REAR",N,2026-01-22T00:00:00,2026-01-22T00:00:00,,18,18,18,,N ,N,accepted,2025-02-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600658833,10,1,7000012834.0,90.0,5.0,,1,Name 1,Mail ID 2,Part 268,"LEVER, THROTTLE, RIGHT",N,2026-01-22T00:00:00,2026-01-22T00:00:00,,27,27,27,,N ,N,ACCEPT,2025-05-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600689450,10,1,7000009388.0,20.0,59.0,,1,Name 1,Mail ID 2,Part 269,"COVER, REAR, RIGHT ANGLE MANUAL OVERDRIV",N,2026-01-23T00:00:00,2026-01-23T00:00:00,,9,9,9,,Y ,N,ACCEPT,2025-11-18T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600668908,10,0,7000009388.0,40.0,59.0,,1,Name 1,Mail ID 2,Part 327,"HOUSING, COMMUTATOR",N,2026-01-23T00:00:00,2026-01-23T00:00:00,,60,60,60,,N ,N,ACCEPT,2025-07-22T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600658823,10,2,7000012834.0,30.0,5.0,,1,Name 1,Mail ID 2,Part 315,"REARBELL, BDC MOTOR- BRAKE, SCREW FAS...",N,2026-01-23T00:00:00,2026-01-23T00:00:00,,30,30,30,,N ,N,ACCEPT,2025-05-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600666369,10,0,7000001444.0,260.0,30.0,,1,Name 1,Mail ID 2,Part 284,"HOUSING ASSEMBLY, OUTER, HELICAL COIL...",N,2026-01-23T00:00:00,2026-01-23T00:00:00,,57,57,57,,N ,N,ACCEPT,2025-07-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600666470,10,2,7000001444.0,40.0,30.0,,1,Name 1,Mail ID 2,Part 276,"HOUSING, MACHINED",N,2026-01-26T00:00:00,2026-01-26T00:00:00,,30,30,30,,N ,N,ACCEPT,2025-07-06T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600682009,10,0,7000014539.0,120.0,3.0,,1,Name 1,Mail ID 2,Part 257,"PLATE, GATE",N,2026-01-26T00:00:00,2026-01-26T00:00:00,,8,8,8,,N ,N,Accept,2025-10-04T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600682609,10,0,7000014408.0,80.0,22.0,,1,Name 1,Mail ID 2,Part 331,"SLIDE, RAIL, BELLCRANK",N,2026-01-26T00:00:00,2026-01-26T00:00:00,,5,5,5,,N ,N,Accept,2025-10-08T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600664815,10,1,7000011046.0,30.0,3.0,,1,Name 1,Mail ID 2,Part 279,"LOCK RING - 2.2500-16 UN-2A, O-RING S...",N,2026-01-26T00:00:00,2026-01-26T00:00:00,,90,90,90,,N ,N,ACCEPT,2025-06-28T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600668914,10,0,7000014408.0,20.0,22.0,,1,Name 1,Mail ID 2,Part 270,"PLATE, LEVER LOCKOUT",N,2026-01-27T00:00:00,2026-01-27T00:00:00,,20,20,20,,N ,N,ACCEPT,2025-07-22T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600675533,10,0,7000014408.0,120.0,22.0,,1,Name 1,Mail ID 2,Part 272,"ARM, RUDDER, RIGHT",N,2026-01-27T00:00:00,2026-01-27T00:00:00,,7,7,7,,N ,N,ACCEPT,2025-08-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600664813,10,0,7000001444.0,260.0,30.0,,1,Name 1,Mail ID 2,Part 284,"HOUSING ASSEMBLY, OUTER, HELICAL COIL...",N,2026-01-28T00:00:00,2026-01-28T00:00:00,,48,48,48,,N ,N,ACCEPT,2025-06-28T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600656277,10,1,7000014539.0,100.0,3.0,,1,Name 1,Mail ID 2,Part 287,"PLATE, GEAR TRAIN SUPPORT, SENSOR",N,2026-01-28T00:00:00,2026-01-28T00:00:00,,38,38,38,,N ,N,ACCEPT,2025-05-10T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600669369,10,0,7000011688.0,20.0,2.0,,1,Name 1,Mail ID 2,Part 277,"BRACKET, BRACKET, EMI SHEILD, INNER",N,2026-01-28T00:00:00,2026-01-28T00:00:00,,20,20,20,,N ,N,ACCEPT,2025-07-25T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600670135,10,0,7000009388.0,60.0,59.0,,1,Name 1,Mail ID 2,Part 304,"HOUSING .875 O.D., BDC MOTOR-TACH-HAL...",N,2026-01-30T00:00:00,2026-01-30T00:00:00,,48,48,48,,N ,N,ACCEPT,2025-07-29T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600672140,10,0,7000009388.0,190.0,59.0,,1,Name 1,Mail ID 2,Part 261,"HOUSING, RVDT - SIZE 8, SINGLE/FRONT,...",N,2026-01-30T00:00:00,2026-01-30T00:00:00,"CF-22-0247,-,76.668,USD1391.52;CF-22-0090,-,13.333,USD241.99",90,90,90,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600682939,10,0,7000009388.0,200.0,59.0,,1,Name 1,Mail ID 2,Part 262,"END BELL, RVDT - SIZE 8, SINGLE/REAR,...",N,2026-01-30T00:00:00,2026-01-30T00:00:00,"-,29.005,USD352.41;",30,30,30,,N ,N,Accept,2025-10-09T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600682613,10,0,7000014539.0,110.0,3.0,,1,Name 1,Mail ID 2,Part 332,"PLATE, CHANNEL, FOD, OUTBOARD",N,2026-01-30T00:00:00,2026-01-30T00:00:00,,12,12,12,,N ,N,Accept,2025-10-08T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600683502,10,0,7000014408.0,60.0,22.0,,1,Name 1,Mail ID 2,Part 310,"PLATE ASSEMBLY, TRIM, SECONDARY - HEL...",N,2026-01-30T00:00:00,2026-01-30T00:00:00,,16,16,16,,N ,N,Accept,2025-10-14T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600668869,10,0,7000015123.0,30.0,4.0,,1,Name 1,Mail ID 2,Part 283,"HOUSING, BDC MOTOR- BRAKE, DYNAMIC",N,2026-02-02T00:00:00,2026-02-02T00:00:00,,24,24,24,,N ,N,ACCEPT,2025-07-22T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600681390,10,0,7000014539.0,110.0,3.0,,1,Name 1,Mail ID 2,Part 332,"PLATE, CHANNEL, FOD, OUTBOARD",N,2026-02-02T00:00:00,2026-02-02T00:00:00,,14,14,14,,N ,N,Accept,2025-10-01T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600681392,10,0,7000014539.0,170.0,3.0,,1,Name 1,Mail ID 2,Part 296,"PLATE, GEAR TRAIN, SUPPORT",N,2026-02-02T00:00:00,2026-02-02T00:00:00,,18,18,18,,N ,N,Accept,2025-10-01T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600668915,10,0,7000013866.0,10.0,3.0,,1,Name 1,Mail ID 2,Part 258,"SHAFT, ROTOR, BLDC MOTOR, 4 POLE, 1.0...",N,2026-02-03T00:00:00,2026-02-03T00:00:00,,34,34,34,,N ,N,ACCEPT,2025-07-22T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600662430,10,0,7000014539.0,30.0,3.0,,1,Name 1,Mail ID 2,Part 266,"PLATE, COVER",N,2026-02-03T00:00:00,2026-02-03T00:00:00,,40,40,40,,N ,N,ACCEPT,2025-06-14T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600666056,10,1,7000014539.0,30.0,3.0,,1,Name 1,Mail ID 2,Part 266,"PLATE, COVER",N,2026-02-03T00:00:00,2026-02-03T00:00:00,,51,51,51,,N ,N,ACCEPT,2025-07-04T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600670390,10,0,,,,,1,Name 1,Mail ID 2,Part 280,"HOUSING, MACHINED",N,2026-02-03T00:00:00,2026-02-03T00:00:00,,90,90,90,,N ,N,ACCEPT,2025-07-29T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600681388,10,0,7000014539.0,70.0,3.0,,1,Name 1,Mail ID 2,Part 298,"ARM, LINKAGE",N,2026-02-03T00:00:00,2026-02-03T00:00:00,,12,12,12,,N ,N,Accept,2025-10-01T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600658842,10,0,7000015123.0,90.0,4.0,,1,Name 1,Mail ID 2,Part 319,"PLATE, GEAR TRAIN SUPPORT, MOTOR",N,2026-02-03T00:00:00,2026-02-03T00:00:00,,24,24,24,,N ,N,ACCEPT,2025-05-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600682610,10,0,7000014408.0,100.0,22.0,,1,Name 1,Mail ID 2,Part 271,"ARM, RUDDER, LEFT AND RIGHT",N,2026-02-03T00:00:00,2026-02-03T00:00:00,,6,6,6,,N ,N,Accept,2025-10-08T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600641823,10,3,7000015123.0,60.0,4.0,,1,Name 1,Mail ID 2,Part 254,"PLATE, GEARHEAD - PPU, SIZE 18, DUAL SEN",N,2026-02-03T00:00:00,2026-02-03T00:00:00,,64,64,64,,N ,N,accepted,2025-02-22T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600662434,10,3,7000015123.0,60.0,4.0,,1,Name 1,Mail ID 2,Part 254,"PLATE, GEARHEAD - PPU, SIZE 18, DUAL SEN",N,2026-02-03T00:00:00,2026-02-03T00:00:00,,20,20,20,,N ,N,ACCEPT,2025-06-14T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600668090,10,2,7000015123.0,60.0,4.0,,1,Name 1,Mail ID 2,Part 254,"PLATE, GEARHEAD - PPU, SIZE 18, DUAL SEN",N,2026-02-03T00:00:00,2026-02-03T00:00:00,,51,51,51,,N ,N,ACCEPT,2025-07-17T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600669371,10,1,7000015123.0,60.0,4.0,,1,Name 1,Mail ID 2,Part 254,"PLATE, GEARHEAD - PPU, SIZE 18, DUAL SEN",N,2026-02-03T00:00:00,2026-02-03T00:00:00,,20,20,20,,N ,N,ACCEPT,2025-07-25T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600668899,10,0,7000011046.0,30.0,3.0,,1,Name 1,Mail ID 2,Part 279,"LOCK RING - 2.2500-16 UN-2A, O-RING S...",N,2026-02-03T00:00:00,2026-02-03T00:00:00,,70,70,70,,N ,N,ACCEPT,2025-07-22T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600643301,10,2,7000012834.0,20.0,5.0,,1,Name 1,Mail ID 2,Part 314,"HOUSING, BDC MOTOR- BRAKE, DYNAMIC",N,2026-02-04T00:00:00,2026-02-04T00:00:00,,10,10,10,,N ,N,accepted,2025-03-01T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600654692,10,2,7000015123.0,40.0,4.0,,1,Name 1,Mail ID 2,Part 320,"HOUSING, PLUNGER, DETENT",N,2026-02-04T00:00:00,2026-02-04T00:00:00,,1,1,1,,N ,N,accepted,2025-05-02T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600671837,10,0,7000015123.0,40.0,4.0,,1,Name 1,Mail ID 2,Part 320,"HOUSING, PLUNGER, DETENT",N,2026-02-04T00:00:00,2026-02-04T00:00:00,,5,5,5,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600672143,10,0,,,,,1,Name 1,Mail ID 2,Part 276,"HOUSING, MACHINED",N,2026-02-06T00:00:00,2026-02-06T00:00:00,"N00019-24-C-0039,DO-A1,6.668,USD66.55;N00019-23-C-0003,DO-A1,3.334,USD33.27",30,30,30,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600679990,10,0,7000014539.0,160.0,3.0,,1,Name 1,Mail ID 2,Part 300,"BRACKET, SPRING",N,2026-02-06T00:00:00,2026-02-06T00:00:00,,11,11,11,,N ,N,Accept,2025-09-23T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600655716,10,4,7000014539.0,130.0,3.0,,1,Name 1,Mail ID 2,Part 299,"LEVER, CONTROL",N,2026-02-07T00:00:00,2026-02-07T00:00:00,,6,6,6,,N ,N,ACCEPT,2025-05-08T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600655717,10,4,7000014539.0,130.0,3.0,,1,Name 1,Mail ID 2,Part 299,"LEVER, CONTROL",N,2026-02-07T00:00:00,2026-02-07T00:00:00,,2,2,2,,N ,N,ACCEPT,2025-05-08T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600672725,10,1,7000009388.0,120.0,59.0,,1,Name 1,Mail ID 2,Part 267,"CLAMP, PIN,  CAPTURE LOCK, HELI-COIL ASS",N,2026-02-08T00:00:00,2026-02-08T00:00:00,,24,24,24,,N ,N,ACCEPT,2025-08-10T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600684560,10,0,7000014408.0,80.0,22.0,,1,Name 1,Mail ID 2,Part 331,"SLIDE, RAIL, BELLCRANK",N,2026-02-09T00:00:00,2026-02-09T00:00:00,,14,14,14,,N ,N,Accept,2025-10-21T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600685678,10,0,7000014408.0,80.0,22.0,,1,Name 1,Mail ID 2,Part 331,"SLIDE, RAIL, BELLCRANK",N,2026-02-09T00:00:00,2026-02-09T00:00:00,,4,4,4,,N ,N,Accept,2025-10-28T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600664818,10,1,7000014408.0,130.0,22.0,,1,Name 1,Mail ID 2,Part 286,"ARM, RUDDER, LEFT",N,2026-02-09T00:00:00,2026-02-09T00:00:00,,9,9,9,,N ,N,ACCEPT,2025-06-28T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600673401,10,0,7000001444.0,130.0,30.0,,1,Name 1,Mail ID 2,Part 292,"END BELL, REAR",N,2026-02-10T00:00:00,2026-02-10T00:00:00,,60,60,60,,N ,N,ACCEPT,2025-08-14T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600675536,10,0,7000015123.0,40.0,4.0,,1,Name 1,Mail ID 2,Part 320,"HOUSING, PLUNGER, DETENT",N,2026-02-10T00:00:00,2026-02-10T00:00:00,,6,6,6,,N ,N,ACCEPT,2025-08-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600653860,10,1,7000011046.0,20.0,3.0,,1,Name 1,Mail ID 2,Part 294,"SPACER, CONNECTOR",N,2026-02-10T00:00:00,2026-02-10T00:00:00,,180,180,180,,N ,N,accepted,2025-04-26T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600672482,10,0,,,,,1,Name 1,Mail ID 2,Part 256,"SHAFT, ROTOR, RESOLVER - SIZE 11, FRONT",N,2026-02-11T00:00:00,2026-02-11T00:00:00,,90,90,90,,N ,N,ACCEPT,2025-08-07T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600659686,10,1,7000014539.0,100.0,3.0,,1,Name 1,Mail ID 2,Part 287,"PLATE, GEAR TRAIN SUPPORT, SENSOR",N,2026-02-11T00:00:00,2026-02-11T00:00:00,,106,106,106,,N ,N,ACCEPT,2025-05-31T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600670138,10,0,7000011688.0,20.0,2.0,,1,Name 1,Mail ID 2,Part 277,"BRACKET, BRACKET, EMI SHEILD, INNER",N,2026-02-11T00:00:00,2026-02-11T00:00:00,,24,24,24,,N ,N,ACCEPT,2025-07-29T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600671828,10,0,7000009388.0,160.0,59.0,,1,Name 1,Mail ID 2,Part 318,"ARM, BEARING",N,2026-02-13T00:00:00,2026-02-13T00:00:00,,160,160,160,,N ,N,ACCEPT,2025-08-05T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600683508,10,0,7000014539.0,110.0,3.0,,1,Name 1,Mail ID 2,Part 332,"PLATE, CHANNEL, FOD, OUTBOARD",N,2026-02-13T00:00:00,2026-02-13T00:00:00,,8,8,8,,N ,N,Accept,2025-10-14T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600678822,10,0,7000014408.0,40.0,22.0,,1,Name 1,Mail ID 2,Part 325,"COVER, LEVER, DETENT",N,2026-02-13T00:00:00,2026-02-13T00:00:00,,3,3,3,,N ,N,Accept,2025-09-17T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600642996,10,3,7000015123.0,60.0,4.0,,1,Name 1,Mail ID 2,Part 254,"PLATE, GEARHEAD - PPU, SIZE 18, DUAL SEN",N,2026-02-14T00:00:00,2026-02-14T00:00:00,,20,20,20,,N ,N,accepted,2025-02-28T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600674644,10,0,7000001444.0,40.0,30.0,,1,Name 1,Mail ID 2,Part 276,"HOUSING, MACHINED",N,2026-02-16T00:00:00,2026-02-16T00:00:00,"N00019-24-C-0039,DO-A1,19.040,USD178.60;N00019-23-C-0003,DO-A1,2.444,USD22.92",60,60,60,,N ,N,ACCEPT,2025-08-21T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600685314,10,0,7000014539.0,60.0,3.0,,1,Name 1,Mail ID 2,Part 323,"ARM, LINKAGE",N,2026-02-16T00:00:00,2026-02-16T00:00:00,,10,10,10,,N ,N,ACCEPT,2025-10-27T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600657926,10,1,,,,,1,Name 1,Mail ID 2,Part 326,"ADAPTER, FLANGED, THRUST, ANTI-ROTATION",N,2026-02-16T00:00:00,2026-02-16T00:00:00,,27,27,27,,N ,N,ACCEPT,2025-05-20T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600683504,10,0,7000014408.0,100.0,22.0,,1,Name 1,Mail ID 2,Part 271,"ARM, RUDDER, LEFT AND RIGHT",N,2026-02-16T00:00:00,2026-02-16T00:00:00,,14,14,14,,N ,N,Accept,2025-10-14T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
6600678819,10,0,7000009388.0,190.0,59.0,,1,Name 1,Mail ID 2,Part 261,"HOUSING, RVDT - SIZE 8, SINGLE/FRONT,...",N,2026-02-17T00:00:00,2026-02-17T00:00:00,"CF-22-0247,-,52.666,USD955.89;CF-22-0090,-,23.333,USD423.49",76,76,76,,N ,N,Accept,2025-09-17T00:00:00,,22828,Customer W 1,6800  Street,Miles,IL,60714,US
